time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.344702623499,-0.148256641435,12.4321735136,6.24696009159,0.160944949575,0.0,-1.00824605409,-0.344902264602,3.66683004196,-0.0180827477043,0.151259434195,0.0,488.55747024553386,490.0953320439349,489.6999855296638,490.51960796126843
1.3800000000000008,-0.408688013247,-0.169725909984,12.6557425931,6.24578836634,0.169652266076,0.0,-1.12546936993,-0.370836680682,3.78484593928,-0.0225898079182,0.128577728982,0.0,460.5350920584238,458.7560383630738,458.69978808899975,458.341757726358
1.4400000000000008,-0.478665057491,-0.192509186527,12.8792836288,6.24502148957,0.177507273978,0.0,-1.20771263933,-0.388686785876,3.66674933733,0.00185533739223,0.135222229482,0.0,380.828458463179,381.482349141977,379.08205435288755,381.42407842190426
1.5000000000000009,-0.554382417883,-0.216516145688,13.0995348816,6.24525889483,0.185412527338,0.0,-1.31690545543,-0.411522699605,3.67471860281,0.00785940463965,0.123724935499,0.0,425.33611852937247,424.36699881115095,424.24122371531274,424.75640925262815
1.560000000000001,-0.637273276604,-0.241983075341,13.3227624126,6.24554282996,0.193859884066,0.0,-1.44687835644,-0.43731751368,3.76563993039,-0.00239946322157,0.162414759655,0.0,450.4142726206665,453.54966281352927,452.69359000625684,451.8672113910011
1.620000000000001,-0.727890298256,-0.268944333883,13.550118903,6.24573968022,0.203130552215,0.0,-1.5745603586,-0.461372356054,3.81245335226,0.0127336537885,0.129945958384,0.0,441.10212412787115,438.43446259808655,438.1876112507627,439.4438937856548
1.680000000000001,-0.826841096001,-0.297431076851,13.7826486215,6.24653749598,0.21100307646,0.0,-1.72453831261,-0.488078679196,3.93779489045,0.014400308091,0.133619225206,0.0,464.7194365298806,465.0222542700061,465.1556050653759,465.2859874011087
1.740000000000001,-0.934568400894,-0.327434843054,14.0208206458,6.24703613641,0.218939739078,0.0,-1.86709547231,-0.511960908042,4.00073766755,-0.0080807035589,0.129453055458,0.0,447.23157905351695,446.9080549459609,447.9584716422958,446.12639710560023
1.8000000000000012,-1.05146772138,-0.358940046075,14.2647733039,6.24631568684,0.22695632668,0.0,-2.03028187469,-0.53824742133,4.1301761223,-0.0213220554292,0.140835345756,0.0,468.1771941102382,469.07737477711555,469.9381818365617,468.91069926532873
1.8600000000000012,-1.17815004218,-0.392009485572,14.5156259633,6.24501712601,0.235860192362,0.0,-2.193259442,-0.564172150124,4.23078957044,-0.0222917031818,0.16033734719,0.0,461.5166201451614,463.0729037128325,461.5941374088047,461.517615562492
1.9200000000000013,-1.31469662946,-0.426642328285,14.7720097833,6.24398075438,0.245574792429,0.0,-2.35917066208,-0.590345471289,4.31455331883,-0.00876133657392,0.164879313665,0.0,458.7697263138529,459.1542737261445,457.23685961053246,458.31370227976277
1.9800000000000013,-1.46177999498,-0.462920460212,15.0348552034,6.24383878664,0.255287331852,0.0,-2.54450894612,-0.618921259138,4.44591185807,0.00806549451879,0.155076300067,0.0,475.68219870837436,474.9538428460939,473.5838017332847,474.8764993014688
2.0400000000000014,-1.62010883965,-0.500897020337,15.3051723199,6.24463910186,0.264595787886,0.0,-2.73395189181,-0.64685988277,4.56363874989,0.0222159823505,0.155269724352,0.0,472.7084290616591,472.7445105222667,472.2711938633393,473.36139459396554
2.1000000000000014,-1.78899382007,-0.540385343872,15.5787611712,6.24629272975,0.273418374531,0.0,-2.89634129838,-0.669276261042,4.5555442848,0.0365385474658,0.120601894876,0.0,434.98878347441445,432.09542848832626,435.23171768787324,436.4291869265653
2.1600000000000015,-1.96806071919,-0.581222893321,15.852805194,6.24846901854,0.280839535301,0.0,-3.07319534049,-0.69176319932,4.57869019798,0.0357320477763,0.129228325343,0.0,445.1330144905693,445.8522737255339,446.4648347779497,446.3996045398105
2.2200000000000015,-2.15761315259,-0.623336240748,16.127231111,6.25094390697,0.288212806981,0.0,-3.24588999589,-0.711807301879,4.5684014026,0.0504680829762,0.105550602092,0.0,437.127833448825,435.16359971363613,435.61349195485593,436.8451205603489
2.2800000000000016,-2.35763499117,-0.666603242629,16.4008840552,6.25365506373,0.294890701425,0.0,-3.42209449892,-0.730174597367,4.55296230241,0.0316856084141,0.12083709316,0.0,434.9852790083228,436.2748518085058,435.98616613085136,434.4149671964709
2.3400000000000016,-2.56834574632,-0.710927250376,16.6734983398,6.25559007058,0.302684091024,0.0,-3.60227220811,-0.747123789692,4.53373114455,0.0333556663068,0.143644466507,0.0,433.6188684744097,435.54644882329796,435.56258798456685,435.7026668677179
2.4000000000000017,-2.79045576424,-0.756272079357,16.9462793993,6.25720533328,0.311187347791,0.0,-3.80213823056,-0.76418796434,4.55822703673,0.0091856800843,0.137571274518,0.0,450.73637189241265,450.2635992585541,451.8593103463159,449.90644457890886
2.4600000000000017,-3.02464083412,-0.802607847835,17.2201773792,6.2573017479,0.31900798627,0.0,-4.00473621665,-0.780288040287,4.57099224526,-0.0212927258503,0.109202775148,0.0,448.8557379736176,446.56212742158453,450.5238205415847,448.0523158965423
2.520000000000002,-3.27063556017,-0.849873490423,17.4932543581,6.25580348396,0.325902300642,0.0,-4.19571580644,-0.795336557623,4.53114544044,-0.0335860183154,0.124380969168,0.0,431.50364375484907,432.7953540640533,433.20180965042215,432.16652153401895
2.580000000000002,-3.5292833942,-0.898153802628,17.7669781041,6.25357394999,0.33347123223,0.0,-4.42650547842,-0.814183174495,4.59194084484,-0.0454820748688,0.129465702995,0.0,466.6163330640893,467.02680905267886,466.85641483943823,465.92653073523473
2.640000000000002,-3.80078249628,-0.947507407289,18.0409070008,6.25109734436,0.341182196816,0.0,-4.62417677557,-0.831130008007,4.53854946481,-0.033972246657,0.12654792971,0.0,431.4005747700793,431.1697293797424,430.53582630940264,431.5077561349021
2.700000000000002,-4.08380213291,-0.99786911305,18.3101804673,6.24904834098,0.348777565669,0.0,-4.81055300279,-0.847736329495,4.43699764639,-0.0345079906578,0.126672367876,0.0,414.9924715496041,415.01924515302,415.67646600385746,415.62893741115016
2.760000000000002,-4.37751882153,-1.04919606859,18.5715696614,6.2468889415,0.356018748137,0.0,-4.98079048277,-0.863301581493,4.27603489892,-0.039131400453,0.104708681167,0.0,395.13865225047005,393.1230664452667,394.09433146033837,393.66588149046805
2.820000000000002,-4.68469987842,-1.10179076006,18.8316001325,6.24407874233,0.362628269615,0.0,-5.25906094967,-0.890064536784,4.39019638799,-0.0703744204251,0.119280665348,0.0,487.1305521018181,488.22861288249635,488.31973117879244,485.98178398974187
2.880000000000002,-5.00727487421,-1.1558996823,19.094495492,6.23982732215,0.36988942833,0.0,-5.49409842337,-0.913893078076,4.37215799429,-0.0718395312276,0.124284653327,0.0,447.2095294114215,447.630113253468,448.9769091395438,448.8542097871083
2.940000000000002,-5.34488566614,-1.21159502207,19.3581874498,6.23536761069,0.377287957047,0.0,-5.76020607687,-0.942975513685,4.4163197188,-0.0798364037139,0.121284107339,0.0,470.6941662400955,470.47470638553557,470.63829385147665,470.01480628478066
3.000000000000002,-5.69644297834,-1.26884782414,19.6188943432,6.23040730403,0.384378380869,0.0,-5.95916840949,-0.965766270709,4.27371274208,-0.0890452139854,0.111094240086,0.0,409.70131510280265,408.80789787751166,409.38922622287737,408.5625482348616
3.0600000000000023,-6.06079733526,-1.32762677368,19.8727227343,6.22502025195,0.391421636132,0.0,-6.18670135358,-0.993903878125,4.1866701869,-0.0913036107413,0.127673259767,0.0,428.65907806405176,430.07866583019216,430.192626645046,429.99427504526074
3.1200000000000023,-6.44011289164,-1.38833451131,20.1239986515,6.21958819414,0.399030366604,0.0,-6.45781984752,-1.0300979712,4.18800107233,-0.0890394631393,0.125033768319,0.0,461.29216211364957,461.09765647527,461.3759473639028,461.5481757758815
3.1800000000000024,-6.83614484326,-1.45134329943,20.3758525843,6.2139356541,0.406137078883,0.0,-6.74386774346,-1.07060460692,4.20577738506,-0.107325370702,0.100105112399,0.0,470.57783084130045,468.6552224347926,469.87478420171294,468.4475220696921
3.2400000000000024,-7.2491269675,-1.51681752323,20.627736447,6.20716810408,0.411787606383,0.0,-7.02277133702,-1.11235269248,4.18921809495,-0.126911589189,0.0784012708785,0.0,461.67591586081573,459.96686423690403,461.97605953723524,460.41766280195975
